codigo,Anho,Clasificacion,Empresa,Ingresos
646,1961,491,Harris,74.1
647,1961,492,Grolier,74.0
604,1961,493,American Petrofina,73.8
444,1961,494,Gould-National Batteries,73.8
648,1961,495,Robertson-Ceco,73.6
471,1961,496,Harshaw Chemical,73.4
437,1961,497,American Forest Products,73.3
557,1961,498,Sundstrand,73.2
480,1961,499,National Homes,72.5
649,1961,500,Maremont,72.4
1,1962,1,General Motors,11395.9
2,1962,2,Exxon Mobil,8437.7
501,1962,3,Ford Motor,6709.4
4,1962,4,General Electric,4456.8
9,1962,5,Mobil,3321.2
3,1962,6,U.S. Steel,3301.7
14,1962,7,Texaco,3042.3
8,1962,8,Gulf Oil,2744.8
15,1962,9,AT&T Technologies,2607.3
5,1962,10,Esmark,2489.0
10,1962,11,DuPont,2222.7
6,1962,12,Chrysler,2127.3
41,1962,13,General Dynamics,2062.4
18,1962,14,ChevronTexaco,2046.5
12,1962,15,Bethlehem Steel,2033.9
11,1962,16,Amoco,2032.6
13,1962,17,CBS,1913.8
16,1962,18,Shell Oil,1881.3
20,1962,19,Boeing,1800.9
17,1962,20,Kraft,1790.8
7,1962,21,Armour,1749.0
61,1962,22,Intl. Business Machines,1694.3
22,1962,23,Navistar International,1612.1
24,1962,24,Union Carbide,1563.4
27,1962,25,Procter & Gamble,1541.9
23,1962,26,RCA,1537.9
19,1962,27,Goodyear Tire & Rubber,1473.4
34,1962,28,Lockheed Martin,1444.5
42,1962,29,Rockwell Automation,1262.3
617,1962,30,General Telephone & Electronics,1226.6
30,1962,31,ConocoPhillips,1220.6
111,1962,32,Martin Marietta,1213.2
21,1962,33,Sinclair Oil,1207.3
25,1962,34,Firestone Tire & Rubber,1182.7
66,1962,35,Sperry,1177.0
31,1962,36,General Foods,1160.2
45,1962,37,Continental Group,1153.3
39,1962,38,United Technologies,1094.8
40,1962,39,American Can,1093.3
36,1962,40,International Paper,1044.8
33,1962,41,Borden Chemical,1009.7
43,1962,42,Eastman Kodak,989.2
29,1962,43,Citgo Petroleum,985.4
28,1962,44,Republic Steel,965.9
32,1962,45,Uniroyal,940.4
87,1962,46,Monsanto,932.9
502,1962,47,ITT Industries,930.5
50,1962,48,ARMCO,888.0
76,1962,49,American Motors,875.7
86,1962,50,Burlington Industries Equity,866.0
67,1962,51,Nabisco Group Holdings,859.2
35,1962,52,Alcoa,853.3
69,1962,53,Dow Chemical,817.5
53,1962,54,Conoco,809.8
147,1962,55,GenCorp,809.0
26,1962,56,Douglas Aircraft,791.3
48,1962,57,Fortune Brands,781.9
38,1962,58,Sunoco,775.6
46,1962,59,Bendix,758.0
44,1962,60,Goodrich,757.8
51,1962,61,Honeywell Intl.,746.6
164,1962,62,Bestfoods,745.8
55,1962,63,Jones & Laughlin Steel,736.7
75,1962,64,Caterpillar,734.3
49,1962,65,Ryerson Tull,724.6
59,1962,66,Olin,700.7
37,1962,67,Wilson,697.7
57,1962,68,National Intergroup,648.4
62,1962,69,Anaconda,624.3
63,1962,70,Tidewater Oil,621.4
131,1962,71,3M,608.2
115,1962,72,Colgate-Palmolive,604.9
78,1962,73,American Cyanamid,604.0
68,1962,74,PPG Industries,602.7
89,1962,75,Owens-Illinois,596.4
81,1962,76,BorgWarner,584.7
91,1962,77,Singer,582.3
77,1962,78,Ralston Purina,581.0
52,1962,79,AMAX,575.8
56,1962,80,General Mills,575.5
88,1962,81,Campbell Soup,572.4
161,1962,82,St. Regis,565.0
103,1962,83,Crown Zellerbach,563.8
178,1962,84,Raytheon,562.9
47,1962,85,Atlantic Richfield,557.3
72,1962,86,NL Industries,555.7
98,1962,87,Morrell (John),554.7
80,1962,88,Pure Oil,548.9
70,1962,89,Youngstown Sheet & Tube,545.8
126,1962,90,Coca-Cola,536.5
74,1962,91,Sealed Air,534.7
73,1962,92,Standard Brands,519.3
116,1962,93,NCR,518.9
242,1962,94,AMF,516.5
104,1962,95,Deere,509.6
54,1962,96,Allis-Chalmers,502.2
71,1962,97,Kennecott,501.0
107,1962,98,J.P. Stevens,495.4
114,1962,99,Weyerhaeuser,491.6
82,1962,100,Nabisco Brands,486.3
97,1962,101,Reynolds Metals,478.3
109,1962,102,Beatrice,477.7
504,1962,103,Sunray DX Oil,474.6
292,1962,104,Textron,473.1
101,1962,105,United Merchants & Mfrs.,471.6
60,1962,106,Asarco,470.8
132,1962,107,Honeywell,470.2
100,1962,108,American Standard,468.9
157,1962,109,Wyeth,468.2
160,1962,110,Quantum Chemical,447.6
84,1962,111,Unocal,447.4
185,1962,112,Whirlpool,436.9
122,1962,113,Foremost Dairies,435.6
95,1962,114,Carnation,430.1
150,1962,115,Continental Baking,429.7
93,1962,116,Hygrade Food Products,428.5
136,1962,117,Kaisertech,424.0
570,1962,118,Brunswick,422.3
99,1962,119,BP America,418.6
138,1962,120,FMC,414.5
177,1962,121,Kimberly-Clark,410.5
566,1962,122,Lever Brothers,410.2
112,1962,123,TRW,409.1
267,1962,124,Mead,405.5
187,1962,125,Unisys,399.4
85,1962,126,Philco,393.6
90,1962,127,Pillsbury,385.0
92,1962,128,Hormel Foods,384.1
169,1962,129,Hercules,380.2
117,1962,130,Manville,377.8
96,1962,131,Amstar,369.7
142,1962,132,H.J. Heinz,366.0
568,1962,133,IPL,358.7
135,1962,134,Del Monte Foods,358.2
94,1962,135,Republic Aviation,354.6
121,1962,136,Marathon Oil,352.1
252,1962,137,McDonnell Douglas,344.4
218,1962,138,Altria Group,342.6
79,1962,139,Pullman,341.0
113,1962,140,Quaker Oats,338.9
213,1962,141,White Motor,334.5
205,1962,142,Genesco,333.5
133,1962,143,Scott Paper,333.1
171,1962,144,Container Corp. of America,330.1
233,1962,145,McGraw-Edison,329.2
64,1962,146,Cudahy,324.6
394,1962,147,Norton Simon,324.3
159,1962,148,Johnson & Johnson,324.2
83,1962,149,Avco,323.1
102,1962,150,Crane,319.6
118,1962,151,Babcock & Wilcox,319.4
503,1962,152,Merritt-Chapman & Scott,318.2
129,1962,153,Grumman,316.7
134,1962,154,Ashland,312.9
215,1962,155,Pfizer,312.4
108,1962,156,Phelps Dodge,312.3
148,1962,157,Anheuser-Busch,309.8
240,1962,158,Champion Papers,306.8
144,1962,159,Armstrong Holdings,302.7
176,1962,160,Pet,301.5
141,1962,161,Studebaker,298.5
201,1962,162,Central Soya,298.2
156,1962,163,Motorola,298.2
223,1962,164,Brown Shoe,297.9
105,1962,165,Liggett Group,297.5
123,1962,166,Furniture Brands Intl.,294.3
583,1962,167,Signal Companies,293.9
204,1962,168,Combustion Engineering,288.9
140,1962,169,Richfield Oil,284.9
235,1962,170,Lorillard,284.8
210,1962,171,Celanese,284.0
128,1962,172,J.E. Seagram,280.9
151,1962,173,Kaiser Industries,277.1
567,1962,174,Sherwin-Williams,276.1
139,1962,175,Oscar Mayer,273.8
168,1962,176,Koppers,273.4
146,1962,177,USG,272.7
186,1962,178,Kellogg,272.5
149,1962,179,McNeill & Libby,270.0
110,1962,180,Rath Packing,268.4
183,1962,181,Northrop Grumman,267.5
202,1962,182,Carrier,266.3
238,1962,183,Kaiser Steel,266.0
172,1962,184,M. Lowenstein,261.5
179,1962,185,Dart Industries,260.9
246,1962,186,Champion International,256.1
224,1962,187,Zenith Electronics,254.6
125,1962,188,Otis Elevator,253.6
194,1962,189,Gillette,253.5
190,1962,190,Westvaco,251.6
207,1962,191,Newport News Shipbuilding,250.4
599,1962,192,Litton Industries,250.1
541,1962,193,GATX,249.3
300,1962,194,Flintkote,248.8
153,1962,195,Skelly Oil,245.5
385,1962,196,H.K. Porter,242.2
208,1962,197,Consolidation Coal,240.8
228,1962,198,Timken,240.0
290,1962,199,Diamond International,238.5
408,1962,200,Georgia-Pacific,238.3
184,1962,201,Allegheny International,238.2
189,1962,202,Eaton,236.6
237,1962,203,Dresser Industries,235.7
250,1962,204,General Precision Equipment,234.6
587,1962,205,Texas Instruments,233.2
119,1962,206,CF&I Steel,230.3
209,1962,207,Corning,229.6
191,1962,208,Sterling Drug,229.2
212,1962,209,Merck,228.6
281,1962,210,Union Camp,228.4
227,1962,211,Owens Corning,226.9
258,1962,212,Mack Trucks,226.8
127,1962,213,Rockwell-Standard,226.3
337,1962,214,Stauffer Chemical,225.8
251,1962,215,BOC,224.6
152,1962,216,Aeroquip-Vickers,222.2
120,1962,217,A.O. Smith,222.0
145,1962,218,American Viscose,219.0
241,1962,219,National Gypsum,218.2
165,1962,220,Revere Copper & Brass,217.9
175,1962,221,Cannon Mills,217.6
234,1962,222,Rohm & Haas,217.2
124,1962,223,ACF Industries,215.9
316,1962,224,Collins Radio,215.8
220,1962,225,Cone Mills,214.4
155,1962,226,Archer Daniels Midland,213.1
274,1962,227,Budd,207.9
167,1962,228,Wheeling Pittsburgh,207.8
154,1962,229,Glidden,206.7
494,1962,230,Warner-Lambert,204.7
58,1962,231,Curtiss-Wright,203.5
231,1962,232,Campbell Taggart,202.2
203,1962,233,Grinnell,198.5
253,1962,234,Eli Lilly,198.1
569,1962,235,Springs Industries,198.0
225,1962,236,Foster Wheeler,197.9
505,1962,237,McLouth Steel,196.1
188,1962,238,Walter Industries,195.9
255,1962,239,Stokely-Van Camp,195.1
195,1962,240,Crucible Steel,195.0
211,1962,241,Fruehauf,194.4
596,1962,242,Thiokol,193.9
259,1962,243,Sunshine Biscuits,193.2
432,1962,244,LTV,192.8
513,1962,245,Cerro,192.5
288,1962,246,Garrett,191.0
200,1962,247,Dana,190.5
226,1962,248,Studebaker-Worthington,189.0
219,1962,249,National Sugar Refining,188.3
455,1962,250,Avon Products,185.1
272,1962,251,Parke & Davis,184.3
143,1962,252,Admiral,183.1
571,1962,253,Farmland Industries,182.0
236,1962,254,Ingersoll-Rand,181.4
229,1962,255,Norton,178.8
181,1962,256,Curtis Publishing,178.4
197,1962,257,Hershey Foods,177.3
268,1962,258,Crown Holdings,177.0
630,1962,259,Agway,175.8
249,1962,260,Kelsey-Hayes,175.4
289,1962,261,Blaw-Knox,174.5
364,1962,262,PepsiCo,173.9
314,1962,263,Clark Equipment,173.3
572,1962,264,Kerr-McGee,173.3
248,1962,265,Tecumseh Products,171.8
182,1962,266,Schenley Industries,170.9
256,1962,267,Westinghouse Air Brake,170.3
287,1962,268,Rohr,168.2
162,1962,269,Electric Autolite,167.8
296,1962,270,GK Technologies,167.7
254,1962,271,General Host,167.5
594,1962,272,Pharmacia,165.9
217,1962,273,Staley Continental,165.7
273,1962,274,Abex,165.1
419,1962,275,Bristol-Myers Squibb,164.4
282,1962,276,GAF,163.2
400,1962,277,AM International,162.3
402,1962,278,US Pharmaceuticals,161.2
589,1962,279,Emerson Electric,157.6
230,1962,280,American Bakeries,157.5
317,1962,281,Sunbeam/Oster,157.0
340,1962,282,Dan River,156.9
283,1962,283,Fairmont Foods,156.5
650,1962,284,Jos. Schlitz Brewing,155.3
551,1962,285,Philadelphia & Reading,153.8
166,1962,286,Hearst Consolidated Publications,152.8
548,1962,287,Revlon,151.9
401,1962,288,Richardson-Vicks,151.5
508,1962,289,Hooker Chemical,150.1
542,1962,290,R.R. Donnelley & Sons,149.8
270,1962,291,Scovill,149.1
303,1962,292,Maxus Energy,149.0
352,1962,293,ESB,148.1
380,1962,294,McGraw-Hill,148.0
245,1962,295,Eastern Gas & Fuel Associates,147.0
275,1962,296,Anaconda Wire & Cable,145.7
304,1962,297,Chemetron,145.3
286,1962,298,Anchor Hocking,145.1
623,1962,299,North American Philips,144.4
358,1962,300,Superior Oil,144.3
284,1962,301,WestPoint Stevens,144.3
360,1962,302,Certainteed,142.6
269,1962,303,Link-Belt,142.1
310,1962,304,Ex-Cell-O,142.0
615,1962,305,Standard Packaging,141.9
510,1962,306,Coltec Industries,141.3
374,1962,307,Carborundum,141.2
413,1962,308,Magnavox,140.8
263,1962,309,Bemis,139.8
301,1962,310,Interstate Brands,139.1
382,1962,311,Granite City Steel,139.0
375,1962,312,Interlake,138.7
346,1962,313,Cluett Peabody,138.6
348,1962,314,Gerber Products,138.1
307,1962,315,Squibb,137.7
458,1962,316,Midland-Ross,137.6
603,1962,317,OfficeMax,137.6
618,1962,318,Engelhard Industries,135.8
651,1962,319,Stanley Warner,134.7
325,1962,320,ITT Rayonier,134.7
620,1962,321,Kayser-Roth,133.9
363,1962,322,American Bosch Arma,133.6
509,1962,323,Federal-Mogul,133.2
232,1962,324,Endicott Johnson,133.0
368,1962,325,Outboard Marine,132.3
302,1962,326,Imcera Group,131.8
545,1962,327,Southern States Cooperative,131.4
318,1962,328,Inmont,130.7
321,1962,329,Yale & Towne Manufacturing,130.6
634,1962,330,Mead Johnson,130.4
320,1962,331,Abbott Laboratories,129.8
344,1962,332,Thomas J. Lipton,129.7
434,1962,333,Cummins,129.3
216,1962,334,Pabst Brewing,128.7
631,1962,335,Packaging Corp. of America,128.7
309,1962,336,Case,128.7
247,1962,337,Pittsburgh Steel,128.4
174,1962,338,Continental Motors,127.9
652,1962,339,Frito-Lay,127.4
354,1962,340,Rockwell Manufacturing,126.4
193,1962,341,Rheem Manufacturing,125.2
271,1962,342,Cincinnati Milacron,124.4
306,1962,343,Kendall,124.0
446,1962,344,Times Mirror,123.9
561,1962,345,Western Publishing Group,123.2
278,1962,346,Allied Mills,122.0
261,1962,347,Keebler,121.8
632,1962,348,KVP Sutherland Paper,121.7
285,1962,349,Colorado Milling & Elevator,120.9
387,1962,350,Falstaff Brewing,120.3
298,1962,351,Ward Foods,120.2
653,1962,352,Castle & Cooke,120.2
356,1962,353,Paccar,119.6
453,1962,354,Armstrong Rubber,119.4
544,1962,355,Peabody Coal,119.3
355,1962,356,Ruberoid,119.1
463,1962,357,Cutler-Hammer,118.3
574,1962,358,Vulcan Materials,117.4
575,1962,359,New York Times,117.2
222,1962,360,Simmons,117.0
451,1962,361,Square D,115.3
514,1962,362,National Can,114.8
598,1962,363,Cyclops Industries,114.7
592,1962,364,Akzona,114.2
373,1962,365,American Chain & Cable,113.5
586,1962,366,Delhi-Taylor Oil,113.1
633,1962,367,Bell & Howell,113.1
308,1962,368,Stewart-Warner,111.7
388,1962,369,I-T-E Imperial,111.5
365,1962,370,Stanley Works,111.0
313,1962,371,Fibreboard,110.1
335,1962,372,Eagle-Picher Industries,109.9
621,1962,373,Di Giorgio,109.8
329,1962,374,Beaunit,109.7
199,1962,375,Baldwin-Lima-Hamilton,109.1
435,1962,376,Ideal Basic Industries,108.1
377,1962,377,Todd Shipyards,108.0
342,1962,378,Maytag,107.4
312,1962,379,U.S. Pipe & Foundry,107.4
362,1962,380,Lukens Steel,106.9
334,1962,381,Royal McBee,106.8
619,1962,382,Trans Union,106.8
319,1962,383,Amsted Industries,106.7
654,1962,384,Murphy Oil,106.2
294,1962,385,Sharon Steel,106.0
624,1962,386,Howmet,105.7
500,1962,387,Copperweld Steel,104.7
605,1962,388,Standard Kollsman Industries,104.3
576,1962,389,Potlatch,104.3
636,1962,390,Kern County Land,103.8
386,1962,391,Bliss (E.W.),103.0
641,1962,392,Indian Head,103.0
331,1962,393,Amerada Hess,102.8
341,1962,394,Keystone Consolidated Industries,102.7
550,1962,395,Wyandotte Chemicals,102.4
616,1962,396,Riegel Paper,102.4
590,1962,397,Reichhold Chemicals,102.3
637,1962,398,Witco,102.3
642,1962,399,Purex Industries,102.0
609,1962,400,Polaroid,101.5
336,1962,401,Wm. Wrigley Jr.,101.2
414,1962,402,Joy Technologies,100.6
585,1962,403,McCall,100.2
573,1962,404,Botany Industries,100.0
466,1962,405,USM,99.6
622,1962,406,Inland Container,99.1
655,1962,407,Chesebrough-Pond's,99.0
349,1962,408,Great Western Sugar,98.6
607,1962,409,Evans Products,98.3
389,1962,410,Canada Dry,97.6
595,1962,411,Champion Spark Plug,97.4
638,1962,412,Yuba Consolidated Industries,96.9
338,1962,413,Wagner Electric,96.8
359,1962,414,Olivetti Underwood,96.8
391,1962,415,American Agricultural Chemical,96.7
597,1962,416,Safety-Kleen,96.5
495,1962,417,Trane,96.3
629,1962,418,Universal Match,96.2
602,1962,419,Lear Siegler,96.2
640,1962,420,Union Texas Natural Gas,96.1
438,1962,421,Pennwalt Corp,95.6
489,1962,422,Consolidated Cigar,94.5
425,1962,423,U.S. Industries,94.4
577,1962,424,Eastern States Farmers' Exch.,94.1
626,1962,425,Friden,93.8
390,1962,426,American Optical,93.6
442,1962,427,Lily-Tulip Cup,93.3
422,1962,428,Calumet & Hecia,93.0
405,1962,429,Tennessee Corp.,92.6
418,1962,430,Daystrom,92.4
656,1962,431,Fairchild Camera & Instrument,92.3
462,1962,432,Lear,92.1
445,1962,433,Mohasco,91.8
367,1962,434,Glen Alden,91.5
614,1962,435,Miles Laboratories,91.0
330,1962,436,Pepperell Manufacturing,90.9
644,1962,437,Commonwealth Oil Refining,90.8
395,1962,438,Hartmarx,90.7
600,1962,439,Hanna Mining,90.2
433,1962,440,Clevite,90.1
581,1962,441,Ryan Aeronautical,89.4
170,1962,442,Alco Products,89.4
611,1962,443,Standard Pressed Steel,88.8
643,1962,444,Hammermill Paper,88.6
635,1962,445,Federal Pacific Electric,88.2
601,1962,446,Federal Paper Board,88.0
556,1962,447,Cessna Aircraft,87.7
657,1962,448,Woodward Iron,87.5
431,1962,449,Ekco Products,87.5
562,1962,450,Hupp,86.9
522,1962,451,Premcor,86.6
658,1962,452,Kellwood,86.6
659,1962,453,Harvey Aluminum,86.4
333,1962,454,Lone Star Industries,86.2
393,1962,455,Raybestos-Manhattan,86.0
403,1962,456,Interlake Iron,85.9
560,1962,457,Gardner-Denver,85.8
376,1962,458,Riegel Textile,85.7
460,1962,459,Consolidated Papers,85.7
660,1962,460,Hewlett-Packard,85.6
661,1962,461,Emhart,85.5
625,1962,462,Seaboard,85.2
459,1962,463,P.R. Mallory,85.2
662,1962,464,General Steel Industries,85.0
478,1962,465,Columbian Carbon,84.8
399,1962,466,Handy & Harman,84.7
647,1962,467,Grolier,84.4
441,1962,468,Harbison-Walker Refractories,84.4
328,1962,469,Virginia-Carolina Chemical,83.8
646,1962,470,Harris,83.6
519,1962,471,Chicago Pneumatic Tool,83.2
578,1962,472,Schering-Plough,82.9
315,1962,473,Plymouth Oil,82.9
639,1962,474,Miehle-Goss-Dexter,82.8
415,1962,475,Joslyn Manufacturing & Supply,82.6
439,1962,476,United Engineering & Foundry,82.5
379,1962,477,Minnesota & Ontario Paper,82.3
350,1962,478,Tobin Packing,82.1
663,1962,479,American Biltrite Rubber,81.8
664,1962,480,Atlas Chemical Industries,81.8
412,1962,481,Houdaille Industries,81.5
526,1962,482,Briggs & Stratton,80.3
417,1962,483,Joy Global,80.3
665,1962,484,Robertshaw-Fulton Controls,80.2
444,1962,485,Gould-National Batteries,80.1
384,1962,486,Bigelow-Sanford,80.0
666,1962,487,Flavorland Industries,79.9
517,1962,488,Ceco Industries,79.8
484,1962,489,Detroit Steel,79.7
553,1962,490,Northwestern Steel & Wire,79.6
511,1962,491,Island Creek Coal,79.6
557,1962,492,Sundstrand,79.1
645,1962,493,Spencer Chemical,79.1
667,1962,494,Marquette Cement Manufacturing,78.0
668,1962,495,Sprague Electric,77.3
669,1962,496,Hobart,77.0
604,1962,497,American Petrofina,77.0
480,1962,498,National Homes,76.6
580,1962,499,Fuller (W.P.),76.2
670,1962,500,Pitney Bowes,76.1
1,1963,1,General Motors,14640.2
2,1963,2,Exxon Mobil,9536.9
501,1963,3,Ford Motor,8089.6
4,1963,4,General Electric,4792.7
9,1963,5,Mobil,3933.3
3,1963,6,U.S. Steel,3468.8
14,1963,7,Texaco,3272.1
8,1963,8,Gulf Oil,2836.3
15,1963,9,AT&T Technologies,2761.6
5,1963,10,Esmark,2494.6
10,1963,11,DuPont,2436.4
6,1963,12,Chrysler,2377.6
18,1963,13,ChevronTexaco,2150.9
11,1963,14,Amoco,2147.8
12,1963,15,Bethlehem Steel,2072.1
16,1963,16,Shell Oil,1960.7
13,1963,17,CBS,1954.5
61,1963,18,Intl. Business Machines,1925.2
41,1963,19,General Dynamics,1898.5
7,1963,20,Armour,1859.4
22,1963,21,Navistar International,1837.5
17,1963,22,Kraft,1820.5
20,1963,23,Boeing,1768.5
34,1963,24,Lockheed Martin,1753.1
23,1963,25,RCA,1742.7
42,1963,26,Rockwell Automation,1633.7
24,1963,27,Union Carbide,1630.7
27,1963,28,Procter & Gamble,1619.4
19,1963,29,Goodyear Tire & Rubber,1592.5
617,1963,30,General Telephone & Electronics,1327.9
25,1963,31,Firestone Tire & Rubber,1277.7
30,1963,32,ConocoPhillips,1244.6
111,1963,33,Martin Marietta,1195.3
31,1963,34,General Foods,1189.5
21,1963,35,Sinclair Oil,1184.6
45,1963,36,Continental Group,1182.9
66,1963,37,Sperry,1182.6
40,1963,38,American Can,1180.5
39,1963,39,United Technologies,1160.5
36,1963,40,International Paper,1095.7
502,1963,41,ITT Industries,1090.2
29,1963,42,Citgo Petroleum,1083.4
87,1963,43,Monsanto,1063.2
76,1963,44,American Motors,1056.4
43,1963,45,Eastman Kodak,1056.1
28,1963,46,Republic Steel,1049.6
33,1963,47,Borden Chemical,1047.9
86,1963,48,Burlington Industries Equity,1010.0
32,1963,49,Uniroyal,1006.8
147,1963,50,GenCorp,959.8
35,1963,51,Alcoa,938.7
69,1963,52,Dow Chemical,926.2
50,1963,53,ARMCO,918.6
67,1963,54,Nabisco Group Holdings,900.0
53,1963,55,Conoco,880.1
51,1963,56,Honeywell Intl.,869.1
75,1963,57,Caterpillar,827.0
44,1963,58,Goodrich,812.0
164,1963,59,Bestfoods,803.3
46,1963,60,Bendix,794.2
38,1963,61,Sunoco,794.0
55,1963,62,Jones & Laughlin Steel,790.8
49,1963,63,Ryerson Tull,760.1
26,1963,64,Douglas Aircraft,749.9
57,1963,65,National Intergroup,744.6
59,1963,66,Olin,729.7
37,1963,67,Wilson,711.5
62,1963,68,Anaconda,691.3
131,1963,69,3M,687.1
77,1963,70,Ralston Purina,682.0
115,1963,71,Colgate-Palmolive,673.8
81,1963,72,BorgWarner,658.9
68,1963,73,PPG Industries,656.7
63,1963,74,Tidewater Oil,655.7
48,1963,75,Fortune Brands,655.2
78,1963,76,American Cyanamid,649.2
52,1963,77,AMAX,642.1
91,1963,78,Singer,631.1
89,1963,79,Owens-Illinois,627.8
132,1963,80,Honeywell,595.9
88,1963,81,Campbell Soup,591.5
70,1963,82,Youngstown Sheet & Tube,590.9
103,1963,83,Crown Zellerbach,590.4
107,1963,84,J.P. Stevens,585.9
178,1963,85,Raytheon,580.7
47,1963,86,Atlantic Richfield,580.7
161,1963,87,St. Regis,579.0
74,1963,88,Sealed Air,574.2
98,1963,89,Morrell (John),571.2
72,1963,90,NL Industries,570.7
80,1963,91,Pure Oil,568.1
126,1963,92,Coca-Cola,567.7
116,1963,93,NCR,564.0
292,1963,94,Textron,549.5
56,1963,95,General Mills,546.4
114,1963,96,Weyerhaeuser,543.2
104,1963,97,Deere,541.5
109,1963,98,Beatrice,539.2
97,1963,99,Reynolds Metals,537.3
82,1963,100,Nabisco Brands,526.5
73,1963,101,Standard Brands,519.3
54,1963,102,Allis-Chalmers,516.1
177,1963,103,Kimberly-Clark,515.2
71,1963,104,Kennecott,507.4
138,1963,105,FMC,506.5
157,1963,106,Wyeth,502.9
101,1963,107,United Merchants & Mfrs.,502.4
100,1963,108,American Standard,500.1
60,1963,109,Asarco,488.5
160,1963,110,Quantum Chemical,473.3
504,1963,111,Sunray DX Oil,471.9
84,1963,112,Unocal,468.0
185,1963,113,Whirlpool,465.3
112,1963,114,TRW,460.3
93,1963,115,Hygrade Food Products,455.5
169,1963,116,Hercules,454.8
150,1963,117,Continental Baking,454.3
213,1963,118,White Motor,446.6
136,1963,119,Kaisertech,444.2
95,1963,120,Carnation,437.2
267,1963,121,Mead,435.1
99,1963,122,BP America,431.8
122,1963,123,Foremost Dairies,430.7
187,1963,124,Unisys,422.9
121,1963,125,Marathon Oil,416.7
242,1963,126,AMF,415.4
83,1963,127,Avco,414.3
566,1963,128,Lever Brothers,413.2
205,1963,129,Genesco,399.0
79,1963,130,Pullman,398.1
90,1963,131,Pillsbury,398.0
599,1963,132,Litton Industries,393.8
